Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Join_year,Join_month,Join_weekday,Minorhome,Total_Mnt,Total_num_purchase,AOV
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1955,3,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,0,3,11,2013,4,5,2,55,12,4.583333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1955,5,75261.0,0,0,17,1239,17,413,23,34,17,1,5,6,5,2,0,3,11,2013,4,1,0,1743,19,91.73684210526316
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,3,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,3,11,2013,9,3,0,1600,19,84.21052631578948
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1979,3,47691.0,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,3,11,2013,7,4,1,21,10,2.1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,4,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,3,11,2013,7,3,0,84,14,6.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1970,3,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,3,11,2013,1,2,1,1471,30,49.03333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,5,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,3,11,2013,8,6,2,235,23,10.217391304347826
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1987,3,23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,3,11,2012,12,0,1,27,12,2.25
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1992,3,34935.0,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,3,11,2013,6,4,0,137,15,9.133333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,3,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,3,11,2013,6,6,0,1280,16,80.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1955,5,58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,3,11,2014,3,2,1,731,28,26.107142857142858
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1953,4,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,3,11,2013,6,0,0,1024,20,51.2
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1963,4,33562.0,1,2,33,21,12,12,0,3,3,3,2,0,4,4,0,3,11,2014,6,2,3,51,13,3.923076923076923
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1974,3,56715.0,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0,3,11,2012,12,2,0,1020,19,53.68421052631579
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1952,4,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,3,11,2013,2,6,2,275,25,11.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1970,4,75345.0,0,0,16,918,57,842,99,38,133,1,5,8,6,3,0,3,11,2013,2,5,0,2087,23,90.73913043478261
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1963,3,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,0,3,11,2014,6,3,0,1495,20,74.75
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1988,1,13724.0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,0,3,11,2012,8,4,1,58,14,4.142857142857143
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1982,3,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,0,3,11,2013,2,1,1,382,21,18.19047619047619
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,3,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,3,11,2014,6,3,2,54,9,6.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1984,3,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,3,11,2012,11,1,1,497,26,19.115384615384617
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1973,2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,3,11,2014,2,3,1,38,11,3.4545454545454546
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,5,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,3,11,2012,7,0,2,418,25,16.72
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1967,3,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,3,11,2013,10,0,3,37,14,2.642857142857143
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1953,4,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,3,11,2013,6,3,1,660,26,25.384615384615383
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1972,5,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,3,11,2013,9,0,1,19,12,1.5833333333333333
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1988,3,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,3,11,2012,8,4,0,1538,24,64.08333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1951,3,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,3,11,2013,2,6,1,1327,32,41.46875
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1951,3,71965.0,0,1,21,572,19,286,50,38,248,3,6,3,5,3,0,3,11,2013,7,0,1,1213,20,60.65
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,5,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,3,11,2014,3,5,1,90,11,8.181818181818182
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1944,3,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,3,11,2014,4,0,0,999,20,49.95
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1983,5,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,3,11,2013,6,0,0,1923,22,87.4090909090909
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1976,3,75825.0,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,0,3,11,2012,10,4,0,2209,26,84.96153846153847
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1981,4,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,3,11,2014,3,6,1,19,7,2.7142857142857144
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1968,3,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,3,11,2012,10,6,0,1338,30,44.6
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,3,38415.0,1,1,91,22,1,13,4,0,4,2,1,0,3,7,0,3,11,2013,1,2,2,44,13,3.3846153846153846
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1953,4,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,3,11,2013,12,1,1,794,26,30.53846153846154
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1960,3,58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,3,11,2014,4,6,1,96,10,9.6
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1985,3,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,3,11,2013,5,5,0,1198,18,66.55555555555556
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,5,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,3,11,2012,9,4,1,797,26,30.653846153846153
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1956,4,50943.0,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,3,11,2013,6,4,1,46,10,4.6
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1954,4,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,3,11,2014,3,5,1,185,12,15.416666666666666
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1972,5,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,3,11,2013,12,1,0,1497,24,62.375
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1958,3,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,3,11,2013,9,0,1,599,22,27.227272727272727
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1951,4,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,3,11,2013,4,6,2,185,15,12.333333333333334
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1963,5,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,3,11,2012,9,0,2,793,37,21.43243243243243
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,4,48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,3,11,2013,5,0,2,293,23,12.73913043478261
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,5,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,3,11,2012,10,5,0,269,21,12.80952380952381
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1960,4,47353.0,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0,3,11,2013,11,2,1,225,18,12.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1976,5,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,3,11,2014,2,0,2,144,15,9.6
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1957,2,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0,3,11,2012,11,1,0,1853,28,66.17857142857143
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1989,2,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,3,11,2012,10,3,1,341,24,14.208333333333334
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1955,3,49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,3,11,2012,8,4,1,365,23,15.869565217391305
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1949,5,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,0,3,11,2013,2,5,0,2440,30,81.33333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1985,3,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,3,11,2012,9,1,1,581,25,23.24
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,5,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,3,11,2012,9,5,2,1078,25,43.12
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1978,3,30168.0,1,0,51,154,20,66,0,12,27,7,6,1,4,9,0,3,11,2013,3,3,1,279,27,10.333333333333334
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1974,5,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,3,11,2013,6,3,1,46,15,3.066666666666667
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1972,4,37760.0,1,0,54,26,3,13,2,10,0,1,2,0,3,6,0,3,11,2013,8,6,1,54,12,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1955,3,53863.0,0,1,4,399,4,30,6,4,30,3,7,1,7,7,0,3,11,2014,5,5,1,473,25,18.92
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1972,3,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,3,11,2013,7,0,2,102,15,6.8
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,3,13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,3,11,2013,1,6,1,36,13,2.769230769230769
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1974,3,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,3,11,2013,7,0,1,30,11,2.727272727272727
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1969,3,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,3,11,2014,3,1,2,37,10,3.7
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,4,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,3,11,2012,11,2,1,441,21,21.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1964,5,41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,3,11,2013,8,2,2,279,24,11.625
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1985,2,33812.0,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,3,11,2012,11,5,1,133,14,9.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1968,4,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,3,11,2014,4,1,2,63,15,4.2
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1970,3,74854.0,1,2,90,856,59,487,58,29,73,7,2,5,5,5,0,3,11,2013,4,0,3,1562,24,65.08333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1984,3,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,3,11,2013,12,4,1,66,17,3.8823529411764706
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1980,3,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,3,11,2013,10,4,1,56,11,5.090909090909091
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1990,2,51250.0,1,0,28,342,32,230,34,32,40,5,10,5,4,9,0,3,11,2013,3,5,1,710,33,21.515151515151516
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980,4,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,3,11,2014,5,1,0,834,26,32.07692307692308
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1984,5,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,3,11,2014,2,3,0,1512,24,63.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1961,3,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,3,11,2013,4,4,1,177,12,14.75
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1992,3,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,3,11,2013,11,3,0,1253,21,59.666666666666664
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1953,3,47703.0,0,1,95,359,0,134,13,26,123,4,6,3,8,5,0,3,11,2013,5,2,1,655,26,25.192307692307693
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1962,3,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,3,11,2014,4,0,1,953,20,47.65
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1951,3,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,3,11,2013,4,2,1,637,28,22.75
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,2,62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,3,11,2014,1,2,1,889,30,29.633333333333333
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1958,4,61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,3,11,2013,3,6,2,632,31,20.387096774193548
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1969,3,23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,3,11,2012,10,4,1,67,13,5.153846153846154
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980,3,50183.0,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,3,11,2014,6,2,2,231,22,10.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1988,3,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,3,11,2014,4,6,1,273,21,13.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,4,49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,3,11,2013,1,5,2,129,18,7.166666666666667
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1988,3,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,3,11,2013,1,6,0,1366,34,40.1764705882353
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1972,4,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,3,11,2013,9,2,2,92,16,5.75
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1985,3,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,3,11,2013,10,6,1,26,12,2.1666666666666665
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1960,3,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,3,11,2012,10,4,1,1005,28,35.892857142857146
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1948,5,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,3,11,2013,10,2,3,284,24,11.833333333333334
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1975,3,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,3,11,2013,9,6,2,527,28,18.821428571428573
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1969,4,26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,3,11,2013,8,0,0,268,18,14.88888888888889
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980,2,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,0,3,11,2014,5,4,0,809,23,35.17391304347826
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1974,5,28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,3,11,2013,7,6,1,63,14,4.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,3,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,3,11,2013,2,1,1,1286,30,42.86666666666667
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1978,3,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,3,11,2013,9,3,3,18,8,2.25
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1974,4,82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,3,11,2013,6,1,0,1435,17,84.41176470588235
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1944,3,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,3,11,2014,1,2,0,1428,22,64.9090909090909
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,3,41124.0,1,0,41,281,7,84,15,0,119,7,7,3,4,8,0,3,11,2012,10,2,1,506,29,17.448275862068964
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1996,1,14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,0,3,11,2014,2,0,0,16,9,1.7777777777777777
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,3,73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,0,3,11,2013,11,2,1,1179,20,58.95
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,3,42693.0,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0,3,11,2014,6,5,1,57,10,5.7
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1962,3,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,3,11,2013,3,6,1,861,28,30.75
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,3,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,3,11,2014,1,1,1,68,19,3.5789473684210527
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1980,3,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,3,11,2012,9,6,0,1633,30,54.43333333333333
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1952,2,63998.0,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0,3,11,2013,12,4,0,1168,29,40.275862068965516
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1991,3,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,3,11,2013,12,5,0,1991,21,94.80952380952381
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1953,3,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,3,11,2013,10,3,0,46,9,5.111111111111111
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1975,3,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,3,11,2012,10,1,1,68,15,4.533333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1959,4,82576.0,0,0,66,1206,55,445,168,18,18,1,2,4,12,1,0,3,11,2012,8,2,0,1910,20,95.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1952,3,62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,3,11,2014,2,0,1,160,14,11.428571428571429
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1979,3,58025.0,0,1,81,270,31,88,11,48,22,3,3,2,10,4,0,3,11,2013,11,1,1,470,22,21.363636363636363
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,3,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,3,11,2013,6,2,2,606,26,23.307692307692307
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1975,3,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,3,11,2013,12,2,1,1064,28,38.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1979,1,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,3,11,2013,3,6,2,38,13,2.923076923076923
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1980,2,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,3,11,2013,7,1,1,46,11,4.181818181818182
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1989,3,38360.0,1,0,26,36,2,42,20,21,10,2,2,1,4,3,0,3,11,2013,5,4,1,131,12,10.916666666666666
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1955,5,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,3,11,2012,11,5,2,41,15,2.7333333333333334
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1967,3,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,3,11,2013,10,0,3,37,14,2.642857142857143
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,5,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,3,11,2014,2,6,1,42,12,3.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1946,5,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,3,11,2012,11,5,0,1315,29,45.3448275862069
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1981,4,36959.0,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,3,11,2013,10,2,1,62,15,4.133333333333334
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1967,4,81380.0,0,0,51,741,68,689,224,68,103,1,4,2,10,2,0,3,11,2012,12,5,0,1893,19,99.63157894736842
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,3,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,3,11,2013,4,2,2,401,27,14.851851851851851
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1992,3,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,3,11,2013,1,6,0,1502,19,79.05263157894737
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1958,3,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,3,11,2013,10,1,0,310,14,22.142857142857142
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1972,3,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,3,11,2013,1,5,2,77,16,4.8125
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1972,4,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,3,11,2013,4,3,1,385,21,18.333333333333332
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,3,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,3,11,2013,4,0,1,43,12,3.5833333333333335
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1969,3,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,0,3,11,2013,10,2,2,258,21,12.285714285714286
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1992,1,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,3,11,2012,12,0,1,119,20,5.95
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,3,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,0,3,11,2014,2,1,1,1453,29,50.10344827586207
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1944,5,55614.0,0,0,85,504,13,131,8,0,26,1,9,4,6,7,0,3,11,2013,11,2,0,682,27,25.25925925925926
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,3,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,3,11,2013,11,2,3,88,15,5.866666666666666
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,5,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,3,11,2014,3,6,1,747,28,26.678571428571427
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,2,15315.0,0,0,27,7,4,13,15,8,17,2,2,0,4,5,0,3,11,2013,8,5,0,64,13,4.923076923076923
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1950,3,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,3,11,2013,8,0,2,76,14,5.428571428571429
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1949,5,58607.0,0,1,63,867,0,86,0,0,19,3,2,3,9,8,0,3,11,2012,12,6,1,972,25,38.88
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,3,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,3,11,2013,1,3,0,1270,19,66.84210526315789
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,3,46049.0,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,3,11,2013,7,6,2,515,33,15.606060606060606
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1970,3,53187.0,1,0,66,211,2,30,7,7,10,2,4,1,6,5,0,3,11,2013,10,5,1,267,18,14.833333333333334
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1976,2,23718.0,1,0,76,6,3,14,15,7,36,3,3,1,2,7,0,3,11,2013,9,0,1,81,16,5.0625
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1945,5,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,3,11,2014,5,2,0,277,28,9.892857142857142
